ts_utc,mark_price,index_price,basis_pct
2025-09-23T16:17:59Z,0.4398,0.43986985,-0.015879697142229254
2025-09-23T16:18:59Z,0.4399,0.44000174,-0.02312263583320595
2025-09-23T16:19:59Z,0.44040193,0.44044811,-0.010484776515451433
2025-09-23T16:20:59Z,0.44077342,0.44083665,-0.014343181312159725
2025-09-23T16:21:59Z,0.44032806,0.44047352,-0.033023551563327036
2025-09-23T16:22:59Z,0.44017117,0.44036894,-0.04491007017888293
2025-09-23T16:23:59Z,0.4391,0.43945027,-0.07970640227391579
2025-09-23T16:24:59Z,0.4390795,0.4393722,-0.06661777873064878
2025-09-23T16:25:59Z,0.43951172,0.43972755,-0.04908266493650615
2025-09-23T16:26:59Z,0.43930427,0.43953907,-0.053419597033765864
2025-09-23T16:27:59Z,0.4399,0.44004486,-0.03291937099321185
2025-09-23T16:28:59Z,0.43979556,0.44007452,-0.06338926416372681
2025-09-23T16:29:59Z,0.43971927,0.43993978,-0.050122769075355844
2025-09-23T16:30:59Z,0.43897283,0.43932239,-0.07956799106005885
2025-09-23T16:31:59Z,0.439,0.439238,-0.05418474722133082
2025-09-23T16:32:59Z,0.43871639,0.43903188,-0.07186038517293936
2025-09-23T16:33:59Z,0.4388,0.43908328,-0.06451623482451874
2025-09-23T16:34:59Z,0.4391,0.43926728,-0.038081598064843014
2025-09-23T16:35:59Z,0.43809901,0.4384796,-0.0867976526159997
2025-09-23T16:36:59Z,0.4375,0.43759964,-0.022769671382727452
2025-09-23T16:37:59Z,0.43777223,0.43781781,-0.010410723127041166
2025-09-23T16:38:59Z,0.43856514,0.43884012,-0.06266063367222907
2025-09-23T16:39:59Z,0.43795877,0.43815048,-0.043754374068016855
2025-09-23T16:40:59Z,0.43757242,0.43775806,-0.042406986178622486
2025-09-23T16:41:59Z,0.4377296,0.4379316,-0.04612592468777876
2025-09-23T16:42:59Z,0.4382,0.43823853,-0.008792015617620219
2025-09-23T16:43:59Z,0.43746493,0.43774636,-0.06429065452423499
2025-09-23T16:44:59Z,0.4377,0.43788906,-0.043175319337740437
2025-09-23T16:45:59Z,0.43800586,0.43820703,-0.04590752457804825
2025-09-23T16:46:59Z,0.4388,0.4389205,-0.02745371883973169
2025-09-23T16:47:59Z,0.4394,0.43941271,-0.0028924971241628405
2025-09-23T16:48:59Z,0.43961049,0.43976473,-0.035073299307097905
2025-09-23T16:49:59Z,0.4398,0.44002908,-0.052060195657976926
2025-09-23T16:50:59Z,0.4405,0.44061294,-0.0256324746159331
2025-09-23T16:51:59Z,0.44132165,0.44144359,-0.02762300841201437
2025-09-23T16:52:59Z,0.44298635,0.44301925,-0.007426313867853196
2025-09-23T16:53:59Z,0.44249075,0.44265018,-0.03601715467506095
2025-09-23T16:54:59Z,0.4417005,0.4420067,-0.069274968003874
2025-09-23T16:55:59Z,0.4406,0.44087223,-0.061748048862131366
2025-09-23T16:56:59Z,0.44104888,0.44123576,-0.04235377477110891
2025-09-23T16:57:59Z,0.4410079,0.44127955,-0.06155961680073263
2025-09-23T16:58:59Z,0.441,0.4412426,-0.05498109203417867
2025-09-23T16:59:59Z,0.4410713,0.44132521,-0.057533536323484125
2025-09-23T17:00:59Z,0.4404,0.44061555,-0.04892019811829629
2025-09-23T17:01:59Z,0.4398,0.44015096,-0.0797362795709855
